,area,labels,file,fov,well,roi
6,368.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1,B2,1
7,596.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1,B2,1
8,271.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1,B2,1
9,36.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1,B2,1
10,211.0,11,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B2ROI1,B2,1
0,340.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
1,38.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
2,58.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
3,65.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
4,60.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
5,170.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
6,279.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
7,227.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A3ROI3,A3,3
0,316.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI5,B3,5
1,305.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI5,B3,5
2,306.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI5,B3,5
0,538.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
1,253.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
2,245.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
3,299.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
4,230.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
5,299.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
6,348.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
7,436.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI2,B3,2
0,396.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI4,B3,4
1,425.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI4,B3,4
2,330.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/B3ROI4,B3,4
0,524.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A2ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A2ROI3,A2,3
1,32.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A2ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_171828_jg_ve_norha_mw_encapsulation_first_try/241123_173259_Plate 1/#24B2362280_ZProj/A2ROI3,A2,3
0,390.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
1,277.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
2,219.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
3,497.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
4,225.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
5,351.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
6,190.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
7,308.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
8,193.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
9,154.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
10,368.0,11,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
11,530.0,12,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
12,272.0,13,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
13,272.0,14,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI1,C1,1
0,386.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
1,328.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
2,308.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
3,313.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
4,578.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
5,230.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
6,283.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
7,410.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
8,282.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
9,345.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
10,332.0,11,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
11,414.0,12,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI2,C1,2
0,220.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
1,281.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
2,220.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
3,170.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
4,124.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
5,303.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
6,84.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
7,272.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
8,308.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C1ROI3,C1,3
